film_id,genre,director_name,title,length,rating
7482,comedy,Amanda Hill,Second subject total people.,0.31,55.242681134362265
7483,romance,Michael Taylor,Threat sign success still.,0.6799999999999999,44.60665186593728
7484,comedy,Jennifer Garrett,Past power production class.,1.03,64.32343312941481
7485,scifi,Olivia Martin,Great fact resource democratic time interest chance idea.,0.6699999999999999,53.28468500204244
7486,romance,Julian Miller,Rock not play improve.,2.18,40.35216527556843
7487,scifi,Courtney Ryan,Stay their sister present.,1.18,38.74855833956141
7488,documentary,Brandy Lee,Go thought party interesting.,1.12,59.52556731435206
7489,documentary,Alan Thornton,True current thought experience act.,0.48000000000000004,61.514540315275624
7490,documentary,Dakota Brady,Break plan within picture nothing.,3.1100000000000003,48.36770613874073
7491,documentary,Karen Thornton,Charge study organization mother.,3.02,51.0622513548687
7492,documentary,Patrick Garcia,Ground region shoulder.,1.88,41.75962618511903
7493,documentary,Thomas Rivas,Term budget candidate for.,1.68,39.78693720710484
7494,documentary,Victoria Hunt,Deal dog soldier record position store.,1.19,58.22974861009225
7495,romance,Jorge Sanchez,Value military sometimes next style.,1.75,57.63739565735075
7496,romance,Jeffrey Walker Jr.,Experience recently next.,0.65,63.797353092177104
7497,comedy,Daniel Allen,Build deep on different soon whole condition.,0.6799999999999999,50.936641986652745
7498,romance,Logan Francis,Building leader stand.,1.71,32.49733524732428
7499,romance,Timothy Hawkins,Be oil that hope place blood citizen.,1.41,46.279040867146826
7500,scifi,Anthony Hall,Down listen budget within month once west general.,1.3499999999999999,35.46888526843999
7501,comedy,Matthew Stanley,Series seat dog program service.,0.51,38.269768738260765
7502,documentary,Ruth Marshall,Travel huge policy yes color maintain.,1.3299999999999998,44.10872972916896
7503,documentary,Heather Spencer,Leave team ask goal big.,2.08,49.97081536921847
7504,documentary,Barbara Hayden,Family young win.,2.89,38.29117182253596
7505,romance,Jeffrey David,Pull pressure mention parent organization.,0.79,69.80496052421807
7506,documentary,Edward Adams,Strategy thought performance street thus charge everything.,1.42,44.69213210094163
7507,documentary,John Aguirre,Necessary education manage four you history law good.,0.78,44.18396413100508
7508,romance,Veronica Adams,Gas relationship book keep.,0.31,52.760180542547644
7509,comedy,Brandy Nguyen,White day trial morning fire student arrive.,3.16,49.86537995874244
7510,romance,Bryan Johnson,Water remember stage community able.,0.8400000000000001,68.95992507225375
7511,scifi,Damon Payne,Material end close society front economy.,0.29000000000000004,65.67077333619343
7512,scifi,Marc Russo,Industry home alone least onto lead past.,1.8599999999999999,55.40217722437477
7513,comedy,Laurie Henry,Sing increase learn office.,1.8599999999999999,51.587759856017
7514,romance,Jason Carter,Control life response least represent.,1.23,34.95816382972132
7515,scifi,Kathryn Campos,Behavior development since with itself item.,1.15,61.129173292909
7516,scifi,Lisa Smith,Employee society force debate.,1.2,59.26181545551578
7517,documentary,Jonathan Chapman,Everyone case under voice.,2.35,56.82975822332271
7518,comedy,James Graham,Democratic blue year modern.,1.4,36.68323971575869
7519,comedy,Heather Pearson,Likely music high seem society stay sure want.,2.5900000000000003,52.72009087445033
7520,scifi,Sean Anderson,National surface easy by growth.,0.99,76.30834425230806
7521,scifi,Jennifer Wilson,Letter prepare statement add.,2.81,43.219985206296904
7522,comedy,Justin White,Money career agreement.,1.16,58.21830800741262
7523,scifi,Kathleen Hill,Far condition policy.,1.79,70.16873140904275
7524,romance,John Turner,Discuss goal family worker.,2.02,55.03031044063469
7525,romance,Thomas Lopez,Partner rich business.,0.78,59.11767091605603
7526,documentary,Taylor Vaughn,Wind baby work than fund.,1.73,30.053899019042795
7527,documentary,Kelly Lee,So generation use then better morning audience beautiful.,2.29,47.361727508850066
7528,scifi,Sue Russell,Interest miss western something whole.,1.71,45.03084653906797
7529,scifi,Matthew Rodriguez,Man organization agree whatever alone just.,2.54,53.60244256476229
7530,romance,Robyn Lynn,Success watch born leg practice several.,3.14,58.86679845246925
7531,scifi,Kara Duncan,Almost like fund computer represent pay sit page.,1.23,44.43118386584007
7532,comedy,Timothy Velez,Fine sport might case than.,1.56,48.468256227156225
7533,documentary,Alexandra Smith,Law factor here cultural community.,1.38,45.6431807361963
7534,comedy,Lisa Tapia,Fast conference ground.,0.62,55.07981321452952
7535,documentary,Matthew Jones,Adult hold indicate radio already positive money.,0.98,55.27524905144446
7536,scifi,Joshua King,White head become him power the.,0.39,52.29879868174406
7537,comedy,Todd Chambers,He show size personal level next treatment.,2.04,52.37609199763324
7538,documentary,John Hall,Listen age box month executive.,2.7,58.81902854429039
7539,scifi,Robert Sims,Trouble road really pick another.,0.8500000000000001,62.42130371254239
7540,scifi,Mr. Brian Bradford PhD,Above such two people entire heavy camera.,0.46,37.94254795157426
7541,documentary,Lindsay Snyder,Worker study large we member number of.,2.75,52.182456526455006
7542,scifi,Amy Castillo,Enter drug development.,0.65,44.86208874376305
7543,scifi,Jeremy Chan,Form realize daughter analysis oil out happy.,0.36,66.91745637774488
7544,documentary,Matthew Grant,Born staff claim bit energy exactly little.,1.21,56.88818019069024
7545,romance,Gail Bush,Their only serve look necessary.,0.61,43.72646799055281
7546,romance,Diamond Garcia,For region structure.,2.7,48.45717403719367
7547,comedy,Katie Carter,Part clear coach suffer sister energy participant.,0.71,40.42183165470515
7548,documentary,Angela Lee,Bad future simple hot political.,0.47000000000000003,53.4688105935536
7549,comedy,Caitlyn Molina,Reflect example side wait several current.,2.31,62.57130946696372
7550,scifi,Lisa Warner,Person everything population across he.,1.44,57.71747202910943
7551,scifi,Jacqueline Dorsey,After build action into seven president.,2.27,48.18885603453274
7552,documentary,Nathan Mendez,Way suddenly former suddenly trade outside.,2.4400000000000004,62.01526327085907
7553,scifi,Madison Byrd,Line event positive.,0.5900000000000001,44.44530639929389
7554,scifi,Christopher Morales,Son far loss be begin.,1.88,55.507245001175775
7555,documentary,Douglas Pena,Eye sometimes join above power everyone movement.,2.64,38.808629816354916
7556,romance,Anthony Bell,Her blood loss manage.,2.6500000000000004,53.21618414879226
7557,comedy,Jason Haney,Ok want her early edge wish score.,2.85,48.337453818687145
7558,scifi,Charles Glover,Fly my those film.,1.63,56.88868405630667
7559,comedy,Robert Kelly,Through improve natural its.,0.79,28.05752106632161
7560,scifi,Matthew Hernandez,Pressure day happy what.,1.8,33.90801338877959
7561,romance,Emily Macdonald,Sometimes question common before suffer.,2.12,57.359294963541096
7562,comedy,Jessica Smith,Reach according see happen.,0.8400000000000001,39.4772328552948
7563,documentary,Gwendolyn Carney,Exist different culture answer.,2.7,50.90348035087634
7564,documentary,Jennifer Blevins,Manager later change despite under firm.,1.15,42.2139790625576
7565,romance,Julie Lang,Animal happen fish fall.,2.68,53.409431391431376
7566,romance,Brandi Dyer,Building charge respond make interesting war threat.,1.3599999999999999,37.141654503486365
7567,scifi,Jeanette Hardin,Price its fast case service.,2.3000000000000003,43.544276377183614
7568,scifi,Kristin Rivas,Fish to investment today simple.,1.65,48.13896493657753
7569,romance,Dustin Whitehead,Large memory build issue reach.,1.8399999999999999,43.71467433778783
7570,documentary,Oscar Brown,Me nothing author garden any office choose.,1.48,49.30296612740338
7571,romance,Cynthia Santos,Fine however writer speech both activity attack area.,1.6199999999999999,69.15129354945913
7572,scifi,Jeremy Simpson Jr.,Central three culture second note television amount.,1.24,37.361321583469994
7573,documentary,John Hamilton,About friend consumer realize just week fire popular.,0.8400000000000001,65.59377209620338
7574,romance,Mary Murphy,Already film life million.,0.39,57.05510054065218
7575,romance,Paul Summers,All take north think network idea ask.,1.25,60.03698137523674
7576,romance,Julie Miller,Age both interest.,2.39,48.79170135260888
7577,scifi,Anthony Duncan,Tell value like.,1.91,46.296401715247185
7578,documentary,Mary Evans,Everything note their gas.,2.8400000000000003,41.97071463908644
7579,comedy,Mr. Don Hill,Yet everything situation general them miss.,0.48000000000000004,47.73406753132961
7580,comedy,Marissa Jackson,Security clearly song window.,1.04,46.02096410082321
7581,documentary,Ashley Williams,Resource network himself whether enjoy.,0.74,60.682777300059655
7582,romance,Holly Kane,Several sing staff law home.,0.5,59.155496069389805
7583,scifi,James Walsh,Sort member feel want worry a bad community.,0.55,39.85282057751335
7584,documentary,Robert Robinson,Often senior born since.,2.0,71.58468384356928
7585,documentary,Traci Byrd,Want travel city during room heart fine.,1.47,63.690235191367925
7586,comedy,John Thomas,Just build movement current remain loss take simple.,1.77,36.498359050344014
7587,comedy,Christopher Davis,Fire tonight word travel sometimes claim.,1.94,58.31741387154338
7588,romance,Jerry Nguyen,Behavior technology man real put.,0.8899999999999999,51.7422911146596
7589,documentary,Melissa Walsh,Nor husband happy organization total third increase.,0.97,29.39821866152794
7590,scifi,Diane Baird,Model good up defense study.,2.62,68.26408339863377
7591,scifi,Rebecca Hernandez,Most own trip indeed system break house.,0.38,33.320562698112994
7592,documentary,Zachary Barajas,Our left risk political politics image remember letter.,0.73,54.49789068541561
7593,scifi,Ashley Jackson,Material series eye word.,0.23,53.432862797860594
7594,comedy,Austin Rodriguez,Report financial feel.,3.04,44.99001447488648
7595,scifi,Megan Clark,Thousand government strong standard.,0.45,46.58936361065386
7596,comedy,Robert Kelly,Mr race deal new very own.,1.77,46.00751035092976
7597,scifi,Janet Padilla,Value behind truth upon anything.,1.72,47.86850232673715
7598,comedy,Mandy Cabrera,Move reality risk summer decision reveal.,1.49,53.91775115001631
7599,scifi,Victoria Dodson,Since heart no.,1.48,38.842512678965164
7600,comedy,Scott Welch,Piece race traditional kitchen positive same point.,1.43,54.30353357311256
7601,scifi,Kim Martin PhD,Specific up full music deal.,1.91,39.84613940510389
7602,comedy,Jennifer Hudson,President able address sit.,0.42000000000000004,56.98461158163779
7603,documentary,Kristin Burnett,Manager identify far.,2.89,51.257902182403086
7604,comedy,Wendy Tyler,Address security like.,1.14,45.52228195158012
7605,documentary,Chelsey Clark,Tax off add near do those.,2.49,56.766708418676146
7606,comedy,Zachary Jones,Eat worry attorney report model.,1.73,55.865452980135636
7607,romance,Jessica Miranda,Trouble others common son most himself member.,1.28,52.27641918042239
7608,documentary,Stephanie Hansen,Human drive way gas here.,2.52,44.35045328719318
7609,documentary,Patrick Brown,My write office reflect sound authority civil.,0.2,58.5966029895204
7610,documentary,Robert Nunez,Us notice picture southern goal from break.,0.9099999999999999,39.4003768580496
7611,scifi,Adam Johnson,Air father nice during.,1.17,47.09821475957286
7612,documentary,Samuel Mccoy,Professional final shoulder.,1.77,53.54621845092822
7613,documentary,David Martin,International after night himself operation room with.,2.22,40.66331795179735
7614,comedy,Ronald Walls,Hundred history sister high.,1.82,36.07998093281033
7615,romance,Jennifer Melendez,One professor pass idea.,1.23,62.19519984151204
7616,scifi,Jodi Thomas,Affect expect but agency speech.,0.33,56.53916519321818
7617,scifi,Ryan Cooke,President song station.,1.66,36.01184520835266
7618,romance,Adrian Obrien,Hard discuss politics kitchen none accept.,1.93,64.49422558398693
7619,comedy,Timothy Flores,Heavy standard debate just lawyer detail effort enjoy.,1.56,53.26732862247353
7620,documentary,Brittany Doyle,Night away couple government either edge rest.,1.49,60.81167080718973
7621,romance,Tanya Woods,As war answer husband economic.,1.8299999999999998,53.27911328144716
7622,scifi,Tommy Garrison,Beautiful course two cell pass.,1.6099999999999999,45.401185596089796
7623,comedy,Kristen Coleman,Tax safe south federal parent hold fund heart.,3.1,50.18817121380661
7624,scifi,David Murphy,Exist stage tough Democrat.,0.23,50.08095508727182
7625,comedy,Patricia Johnson,Organization appear probably charge never always analysis.,0.33,50.47574382412797
7626,romance,Deanna Vargas,Trial always soldier mouth activity today.,2.8400000000000003,65.56392347862203
7627,comedy,Robert Mcbride,Resource and himself.,0.4,56.057506457995565
7628,documentary,Samantha King,Southern thing year quality use fall rate.,3.1700000000000004,53.21398542362057
7629,scifi,Jessica Zhang,Sing activity stuff social according everyone.,0.8700000000000001,51.46963751873237
7630,comedy,William Evans,Company character push head special standard wind.,1.56,47.588596899526145
7631,scifi,Abigail Williams,Why hard for friend factor.,2.5700000000000003,43.67705757893006
