film_id=1, genre='comedy', director_name='David Dixon', title='Candidate mean cover start environment interview those.', length=1.16, rating=61.00184253535795
film_id=7490, genre='documentary', director_name='Dakota Brady', title='Break plan within picture nothing.', length=3.1100000000000003, rating=48.36770613874073
film_id=7491, genre='documentary', director_name='Karen Thornton', title='Charge study organization mother.', length=3.02, rating=51.0622513548687
film_id=7492, genre='documentary', director_name='Patrick Garcia', title='Ground region shoulder.', length=1.88, rating=41.75962618511903
film_id=7493, genre='documentary', director_name='Thomas Rivas', title='Term budget candidate for.', length=1.68, rating=39.78693720710484
film_id=7494, genre='documentary', director_name='Victoria Hunt', title='Deal dog soldier record position store.', length=1.19, rating=58.22974861009225
film_id=7495, genre='romance', director_name='Jorge Sanchez', title='Value military sometimes next style.', length=1.75, rating=57.63739565735075
film_id=7496, genre='romance', director_name='Jeffrey Walker Jr.', title='Experience recently next.', length=0.65, rating=63.797353092177104
film_id=7497, genre='comedy', director_name='Daniel Allen', title='Build deep on different soon whole condition.', length=0.6799999999999999, rating=50.936641986652745
film_id=7498, genre='romance', director_name='Logan Francis', title='Building leader stand.', length=1.71, rating=32.49733524732428
film_id=7499, genre='romance', director_name='Timothy Hawkins', title='Be oil that hope place blood citizen.', length=1.41, rating=46.279040867146826
film_id=7500, genre='scifi', director_name='Anthony Hall', title='Down listen budget within month once west general.', length=1.3499999999999999, rating=35.46888526843999
film_id=7501, genre='comedy', director_name='Matthew Stanley', title='Series seat dog program service.', length=0.51, rating=38.269768738260765
film_id=7502, genre='documentary', director_name='Ruth Marshall', title='Travel huge policy yes color maintain.', length=1.3299999999999998, rating=44.10872972916896
film_id=7503, genre='documentary', director_name='Heather Spencer', title='Leave team ask goal big.', length=2.08, rating=49.97081536921847
film_id=7504, genre='documentary', director_name='Barbara Hayden', title='Family young win.', length=2.89, rating=38.29117182253596
film_id=7505, genre='romance', director_name='Jeffrey David', title='Pull pressure mention parent organization.', length=0.79, rating=69.80496052421807
film_id=7506, genre='documentary', director_name='Edward Adams', title='Strategy thought performance street thus charge everything.', length=1.42, rating=44.69213210094163
film_id=7507, genre='documentary', director_name='John Aguirre', title='Necessary education manage four you history law good.', length=0.78, rating=44.18396413100508
film_id=7508, genre='romance', director_name='Veronica Adams', title='Gas relationship book keep.', length=0.31, rating=52.760180542547644
film_id=7509, genre='comedy', director_name='Brandy Nguyen', title='White day trial morning fire student arrive.', length=3.16, rating=49.86537995874244
film_id=7510, genre='romance', director_name='Bryan Johnson', title='Water remember stage community able.', length=0.8400000000000001, rating=68.95992507225375
film_id=7511, genre='scifi', director_name='Damon Payne', title='Material end close society front economy.', length=0.29000000000000004, rating=65.67077333619343
film_id=7512, genre='scifi', director_name='Marc Russo', title='Industry home alone least onto lead past.', length=1.8599999999999999, rating=55.40217722437477
film_id=7513, genre='comedy', director_name='Laurie Henry', title='Sing increase learn office.', length=1.8599999999999999, rating=51.587759856017
film_id=7514, genre='romance', director_name='Jason Carter', title='Control life response least represent.', length=1.23, rating=34.95816382972132
film_id=7515, genre='scifi', director_name='Kathryn Campos', title='Behavior development since with itself item.', length=1.15, rating=61.129173292909
film_id=7516, genre='scifi', director_name='Lisa Smith', title='Employee society force debate.', length=1.2, rating=59.26181545551578
film_id=7517, genre='documentary', director_name='Jonathan Chapman', title='Everyone case under voice.', length=2.35, rating=56.82975822332271
film_id=7518, genre='comedy', director_name='James Graham', title='Democratic blue year modern.', length=1.4, rating=36.68323971575869
film_id=7519, genre='comedy', director_name='Heather Pearson', title='Likely music high seem society stay sure want.', length=2.5900000000000003, rating=52.72009087445033
film_id=7520, genre='scifi', director_name='Sean Anderson', title='National surface easy by growth.', length=0.99, rating=76.30834425230806
film_id=7521, genre='scifi', director_name='Jennifer Wilson', title='Letter prepare statement add.', length=2.81, rating=43.219985206296904
film_id=7522, genre='comedy', director_name='Justin White', title='Money career agreement.', length=1.16, rating=58.21830800741262
film_id=7523, genre='scifi', director_name='Kathleen Hill', title='Far condition policy.', length=1.79, rating=70.16873140904275
film_id=7524, genre='romance', director_name='John Turner', title='Discuss goal family worker.', length=2.02, rating=55.03031044063469
film_id=7525, genre='romance', director_name='Thomas Lopez', title='Partner rich business.', length=0.78, rating=59.11767091605603
film_id=7526, genre='documentary', director_name='Taylor Vaughn', title='Wind baby work than fund.', length=1.73, rating=30.053899019042795
film_id=7527, genre='documentary', director_name='Kelly Lee', title='So generation use then better morning audience beautiful.', length=2.29, rating=47.361727508850066
film_id=7528, genre='scifi', director_name='Sue Russell', title='Interest miss western something whole.', length=1.71, rating=45.03084653906797
film_id=7529, genre='scifi', director_name='Matthew Rodriguez', title='Man organization agree whatever alone just.', length=2.54, rating=53.60244256476229
film_id=7530, genre='romance', director_name='Robyn Lynn', title='Success watch born leg practice several.', length=3.14, rating=58.86679845246925
film_id=7531, genre='scifi', director_name='Kara Duncan', title='Almost like fund computer represent pay sit page.', length=1.23, rating=44.43118386584007
film_id=7532, genre='comedy', director_name='Timothy Velez', title='Fine sport might case than.', length=1.56, rating=48.468256227156225
film_id=7533, genre='documentary', director_name='Alexandra Smith', title='Law factor here cultural community.', length=1.38, rating=45.6431807361963
film_id=7534, genre='comedy', director_name='Lisa Tapia', title='Fast conference ground.', length=0.62, rating=55.07981321452952
film_id=7535, genre='documentary', director_name='Matthew Jones', title='Adult hold indicate radio already positive money.', length=0.98, rating=55.27524905144446
film_id=7536, genre='scifi', director_name='Joshua King', title='White head become him power the.', length=0.39, rating=52.29879868174406
film_id=7537, genre='comedy', director_name='Todd Chambers', title='He show size personal level next treatment.', length=2.04, rating=52.37609199763324
film_id=7538, genre='documentary', director_name='John Hall', title='Listen age box month executive.', length=2.7, rating=58.81902854429039
film_id=7539, genre='scifi', director_name='Robert Sims', title='Trouble road really pick another.', length=0.8500000000000001, rating=62.42130371254239
film_id=7540, genre='scifi', director_name='Mr. Brian Bradford PhD', title='Above such two people entire heavy camera.', length=0.46, rating=37.94254795157426
film_id=7541, genre='documentary', director_name='Lindsay Snyder', title='Worker study large we member number of.', length=2.75, rating=52.182456526455006
film_id=7542, genre='scifi', director_name='Amy Castillo', title='Enter drug development.', length=0.65, rating=44.86208874376305
film_id=7543, genre='scifi', director_name='Jeremy Chan', title='Form realize daughter analysis oil out happy.', length=0.36, rating=66.91745637774488
film_id=7544, genre='documentary', director_name='Matthew Grant', title='Born staff claim bit energy exactly little.', length=1.21, rating=56.88818019069024
film_id=7545, genre='romance', director_name='Gail Bush', title='Their only serve look necessary.', length=0.61, rating=43.72646799055281
film_id=7546, genre='romance', director_name='Diamond Garcia', title='For region structure.', length=2.7, rating=48.45717403719367
film_id=7547, genre='comedy', director_name='Katie Carter', title='Part clear coach suffer sister energy participant.', length=0.71, rating=40.42183165470515
film_id=7548, genre='documentary', director_name='Angela Lee', title='Bad future simple hot political.', length=0.47000000000000003, rating=53.4688105935536
film_id=7549, genre='comedy', director_name='Caitlyn Molina', title='Reflect example side wait several current.', length=2.31, rating=62.57130946696372
film_id=7550, genre='scifi', director_name='Lisa Warner', title='Person everything population across he.', length=1.44, rating=57.71747202910943
film_id=7551, genre='scifi', director_name='Jacqueline Dorsey', title='After build action into seven president.', length=2.27, rating=48.18885603453274
film_id=7552, genre='documentary', director_name='Nathan Mendez', title='Way suddenly former suddenly trade outside.', length=2.4400000000000004, rating=62.01526327085907
